ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:TLRY,0.3507,1.94,1.15,1.03,116461930.09
NYSE:HIMS,13.47,72.98,44.57,46.02,1085454811.49
NYSE:HPE,11.965,24.66,22.45,21.16,319504148.04
NASDAQ:TIGR,3.39,14.48,12.71,10.85,58018875.20
NASDAQ:GRAB,3.17,5.72,5.13,5.13,114373572.49
NASDAQ:JD,25.24,47.82,31.88,31.7,357536719.67
NASDAQ:BTOG,0.1184,3.09,0.4865,0.5111,5909259.81
NASDAQ:XP,10.82,20.64,16.46,17.56,110599495.47
NYSE:HPQ,21.21,39.795,27.74,26.74,191392614.22
NYSE:TDOC,6.35,15.21,7.68,7.52,39626731.69
NYSE:BTI,34.17,59.29,58.51,57.15,242533877.35
NYSE:SE,75.67,185.68,185.53,177.28,1004144465.27
NYSE:BB,2.22,6.24,3.76,3.66,20977524.13
NYSE:DDD,1.32,4.9991,2.1,2.05,10935550.48
NASDAQ:IBKR,49.3,236.53,62.4,63.31,263231580.10
NASDAQ:BTDR,5.4,26.99,13.35,13.39,46482155.57
NYSE:PBI,6.215,13.11,11.82,11.28,31458557.98
NASDAQ:FLEX,25.11,53.97,51.92,49.0,167828535.37
NYSE:IBM,195.9,296.16,242.09,239.72,1159208517.43
NYSE:ACN,236.67,398.35,259.22,247.01,1055473534.87
