Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted
NYSE:PWR	1	574.10	2025-07-01	0.095		370.6885469102249	467.29278055833834
NASDAQ:SSRM	1	18.57				12.016124745723236	13.782587744120887
NASDAQ:CALM	1	149.64	2025-04-30	1.685		779.2793079080254	813.0103867019608
NASDAQ:RGLD	1	264.70	2025-07-03	0.15		250.82369735468077	256.7483469392272
NYSE:FIX	1	804.68	2025-05-16	0.3375		726.2371085344141	779.9937652696822
NASDAQ:EEFT	1	155.98				334.91804174731845	99.84384030133886
NASDAQ:IESC	1	441.21				301.32971519721036	342.1897631170982
NASDAQ:IGIC	1	36.18	2025-06-02	0		-1.7310777010908853	-1.7310777010908853
NYSE:PBI	0.993906557559967	12.13	2025-05-19	0.0525		6.291355288457942	12.158135783467024
NYSE:EME	0.988243579864502	581.46	2025-04-17	0.25		592.7276944382578	656.7096794403558
NYSE:SEM	0.9815016388893127	16.68	2025-05-15	0.09375		20.235968132554632	29.569603707609783
NYSE:QUAD	0.9808449745178223	6.27	2025-05-22	0.05625		89.8942710651081	75.74076468656442
NYSE:FINV	0.9806377291679382	10.42	2025-04-16	0.505	ADR	18.93635744288379	19.277411671124096
NASDAQ:PAYX	0.9761238098144531	156.30	2025-05-12	1.005		0	0
NASDAQ:TREE	0.9744100570678711	40.37				52.69301961210758	16.411696031630758
NYSE:TFPM	0.9677351117134094	25.34	2025-05-30	0.0545		23.99442417624345	25.0758927916287
NASDAQ:WSC	0.9524299502372742	30.48	2025-06-04	0.0175		40.41990597168697	61.61014780812971
NASDAQ:BOOM	0.9397416710853577	8.76				4.427798789995763	34.22174355689449
NASDAQ:FTAI	0.936962366104126	132.00	2025-05-16	0.3		53.28444354266645	64.50680799478383
NYSE:MAX	0.9348849654197693	11.75				30.290789486176582	32.09301954622973
