ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:DD,33.335,83.4,42.44,44.9,199821717.97
NYSE:ELME,1.98,17.68,2.02,2.06,3437141.53
NYSE:CTOS,3.18,7.75,6.08,5.85,6825307.57
NYSE:WWW,9.58,32.8,15.89,15.98,18398388.21
NYSE:LOW,206.385,293.06,224.63,237.59,646994469.24
NASDAQ:MGRC,94.99,128.41,105.38,103.59,17243437.25
NYSE:AL,38.25,64.96,64.61,64.52,193968499.77
NYSE:URI,525.9136,1021.47,710.47,737.22,509497293.82
NASDAQ:VRA,1.39,3.7994,3.33,3.48,2630370.67
NYSE:SYY,67.12,91.845,81.33,85.49,241662398.45
NYSE:ALTG,3.54,8.9899,5.38,6.12,1420097.71
NASDAQ:MNST,54.73,87.38,73.69,77.11,455193813.17
NYSE:ONON,34.38,61.2882,37.66,37.99,216157142.60
NASDAQ:AVGO,138.1,414.61,310.51,322.16,9929005667.63
NYSE:AER,85.57,154.94,131.6,133.04,236675608.34
NYSE:KR,58.6,76.58,73.2,75.6,587216522.13
NYSE:BF.B,22.61,36.18,22.8,23.49,145955750.44
NASDAQ:KDP,25.03,36.12,26.59,27.41,285197593.96
NASDAQ:ATPC,0.0453,6.3,2.19,4.44,43167894.21
NASDAQ:JBIO,2.45,17.71,14.0,13.92,9064353.68
