ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:LOW,206.385,293.06,224.63,237.59,646994469.24
NYSE:DD,33.335,83.4,42.44,44.9,199821717.97
NYSE:ELME,1.98,17.68,2.02,2.06,3437141.53
NYSE:WWW,9.58,32.8,15.89,15.98,18398388.21
NYSE:DECK,78.91,133.43,100.43,100.78,224899764.68
NASDAQ:MNST,54.73,87.38,73.69,77.11,455193813.17
NASDAQ:VRA,1.39,3.7994,3.33,3.48,2630370.67
NYSE:KR,58.6,76.58,73.2,75.6,587216522.13
NYSE:SYY,67.12,91.845,81.33,85.49,241662398.45
NASDAQ:SNDL,1.15,2.89,1.35,1.51,2381152.17
NYSE:BF.B,22.61,36.18,22.8,23.49,145955750.44
NYSE:BF.A,23.01,35.955,23.33,23.85,6319874.71
NASDAQ:CROX,73.205,122.84,75.78,77.95,100902218.79
NASDAQ:ANDE,31.03,71.54,66.44,70.74,31041952.58
NASDAQ:KDP,25.03,36.12,26.59,27.41,285197593.96
NASDAQ:REAL,4.61,17.392,8.64,9.56,32630183.72
NASDAQ:JBIO,2.44,17.71,14.0,13.92,9064353.68
NASDAQ:AVO,9.6,15.02,12.22,12.15,13670887.38
NYSE:MO,52.82,70.51,64.47,67.89,744707722.37
NASDAQ:ATPC,0.0453,6.3,2.19,4.44,43167894.21
