Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted
NYSE:SEM	0.713027834892273	17.70	2025-11-12	0.09375		22.06712634156113	34.72108762336058
NYSE:MFG	0.6654253602027893	7.14			ADR	-95.68681378277984	-92.98307369466733
NASDAQ:GOOD	0.6647731065750122	11.22	2025-12-22	0.3		2.6249832051405204	25.776949458348163
NYSE:HMC	0.6499143242835999	31.00	2025-09-29	25.75	Buy 34 at $29.86 ~= $1,015; ADR	-25.335258398259896	33.9538190881574
NYSE:VICI	0.6498852372169495	30.08	2025-09-18	0.437		52.320426887908496	52.38580323096258
NYSE:DD	0.6478249430656433	40.37	2025-11-28	0.4025		62.92940723064756	89.55704573811568
NYSE:TM	0.623090922832489	208.54			ADR	21.828715455562044	104.17630478384204
NYSE:NMR	0.6099403500556946	7.60			ADR	-65.29307265600875	-62.55846455182978
NYSE:SITC	0.5991230607032776	7.76	2025-10-31	0		7.24877950280783	20.81808365431635
NYSE:OLP	0.5904170274734497	21.50	2025-09-24	0.45		13.584623605255866	24.85708881944381
NYSE:TAK	0.5880247950553894	14.80			ADR	24.743183419135413	41.16007015355961
NYSE:IX	0.5874972939491272	27.83			ADR	-28.149871658463976	24.760145700936146
NYSE:CTO	0.5775383710861206	18.65	2025-12-11	0.38		2.9576353454161795	27.937683180497583
NYSE:AHH	0.5753768682479858	6.74	2025-12-31	0.15625		-9.604569382110352	-10.453147843824906
NYSE:CIO	0.573411762714386	7.12				11.654698933706463	3.299904891782485
NASDAQ:HBCP	0.5513995289802551	56.70	2025-11-03	0.2725		-130.95528801941572	-123.0866768315987
NASDAQ:ICON	0.5311792492866516	1.17				0	0
NASDAQ:LI	0.5263676047325134	19.10			ADR	0	0
NYSE:FVR	0.5006209015846252	15.40	2025-12-31	0		0	0
NYSE:HUYA	0.4939490258693695	2.92			ADR	0.7681511314596507	0.7681511314596507
