Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted
NYSE:HMC	0.6877385377883911	31.20	2025-09-29	25.75	Buy 34 at $29.99 ~= $1,020; ADR	-25.125435461712335	34.34975722087727
NYSE:SEM	0.6665576696395874	17.65	2025-11-12	0.09375		22.183943460514698	34.87174614337885
NYSE:TM	0.6584566831588745	208.90			ADR	22.453744135237507	105.19904832749285
NYSE:DD	0.6444332003593445	40.55	2025-11-28	0.4025		63.483813903173164	90.21265249717437
NYSE:MFG	0.6418637633323669	7.13			ADR	-95.5978619612926	-92.87800671183545
NYSE:NMR	0.5997692942619324	7.59			ADR	-64.99134004629019	-62.240766612820224
NYSE:IX	0.5986047387123108	27.84			ADR	-28.035648172756574	25.19058557625599
NYSE:TAK	0.5901477932929993	15.07			ADR	25.10563752689029	41.57017226119842
NASDAQ:HBCP	0.5388404130935669	58.10	2025-11-03	0.2725		-128.30222601347972	-120.38808393709341
NASDAQ:GOOD	0.5352708697319031	11.41	2025-12-22	0.3		3.0327836067946303	26.32073651440159
NYSE:BNL	0.5173792243003845	19.28	2025-12-31	0.29		17.771689495295266	26.56399213030606
NYSE:HUYA	0.514035165309906	2.92			ADR	0.7681511314596507	0.7681511314596507
NYSE:CTO	0.5048741698265076	18.59	2025-12-11	0.38		3.0847290499436024	28.17054965547411
NYSE:LXP	0.48745089769363403	50.45	2025-12-31	0.675		64.7132675600725	97.41230755170288
NASDAQ:POOL	0.48329949378967285	253.71	2025-11-12	1.225		456.8210533707882	470.43503319804756
NYSE:CIO	0.47242823243141174	7.08				11.739350486572144	3.326873980211103
NASDAQ:BFST	0.4723016619682312	27.39	2025-11-14	0.1425		-123.11938052269167	-119.6535338683414
NYSE:AHH	0.47216925024986267	6.71	2025-12-31	0.15625		-9.579994426959086	-10.43989913538654
NYSE:HIW	0.4619584381580353	28.71	2025-11-17	0.5		25.34862856049251	53.364656128191335
NYSE:VICI	0.452619731426239	29.83	2025-09-18	0.437		52.55671148418713	52.62246619698031
