ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:MFG,4.04,6.87,6.23,6.09,14356273.47
NYSE:SEM,11.65,40.98,13.39,13.32,18951988.09
NYSE:PNC,145.12,216.26,179.4,183.95,517384559.05
NYSE:IX,17.75,117.25,24.94,24.41,3395660.99
NYSE:DB,16.0201,37.86,33.59,34.56,71216416.80
NYSE:GBCI,36.76,60.67,43.94,46.2,51770516.06
NYSE:CFG,32.6,55.24,49.31,49.25,326058736.89
NYSE:FNB,10.88,17.7,15.09,15.26,307731677.07
NYSE:RNST,26.97,40.4,34.1,34.72,17486143.93
NYSE:BY,22.63,32.89,26.19,26.41,4578515.56
NYSE:SFBS,66.48,101.37,75.21,76.76,15344270.70
NYSE:NMR,4.86,7.59,7.03,6.73,4853907.99
NASDAQ:BANF,97.02,138.77,112.93,120.09,14382519.81
NASDAQ:TBBK,40.51,81.6526,71.44,72.56,44670250.87
NASDAQ:HWC,43.895,64.66,55.27,59.01,63377913.54
NYSE:RF,17.74,27.96,23.58,24.16,811003596.48
NYSE:CADE,25.22,40.23,36.53,37.69,121518751.36
NYSE:AX,54.46,93.84,76.5,79.57,28081181.29
NYSE:ITUB,4.86,7.45,6.93,6.76,188093623.83
NASDAQ:WSFS,42.44,62.75,51.34,51.6,15492776.99
