Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,🙈 Symbol,"🙈 Google
Symbol",🙈 Score,Analyst Target Price,Tip Ranks Difference
NYSE:ACI,25 Apr 2026,$21.82,5,$21.27,8,4,$16.62,27.98%,27.98%,$21.27,$22.06,$17.41,4.75%,$44.84,169.82%,$55.46,233.69%,ACI,NYSE:ACI,0.022,$22.06,-3.58%
NASDAQ:ACIW,10 Feb 2026,$52.10,5,$63.33,2,,$43.19,20.63%,,,,$40.02,-7.34%,$101.37,134.71%,$107.09,147.95%,ACIW,NASDAQ:ACIW,-0.150,$64.00,-1.05%
NASDAQ:ACLS,4 Apr 2026,$100.29,3,$92.00,6,2.75,$143.13,-35.72%,-35.72%,$92.00,$100.29,$113.78,-20.51%,$148.93,4.05%,$153.96,7.56%,ACLS,NASDAQ:ACLS,0.220,$92.00,0.00%
NASDAQ:ACMR,5 Feb 2026,$52.94,2,$43.25,9,,$56.10,-22.91%,,,,$51.36,-8.45%,$61.80,10.16%,$68.08,21.36%,ACMR,NASDAQ:ACMR,0.188,$70.50,-38.65%
NYSE:ACN,22 Apr 2026,$255.90,3,$257.23,9,3.5,$178.36,43.47%,43.47%,$252.00,$257.23,$197.21,10.57%,$457.37,156.43%,$493.62,176.75%,ACN,NYSE:ACN,0.378,$252.00,2.08%
NYSE:ACVA,18 Sep 2025,$10.72,3,,,,$5.13,109.01%,,,,$4.26,-16.96%,$7.40,44.33%,$7.80,52.07%,ACVA,NYSE:ACVA,-0.458,$9.12,
NYSE:ADC,19 Sep 2025,$79.26,4,$81.90,8,,$76.69,3.35%,,,,$77.00,0.40%,$60.69,-20.86%,$94.23,22.88%,ADC,NYSE:ADC,-0.492,$84.25,-2.79%
NASDAQ:ADEA,5 Feb 2026,$20.67,3,,,,$30.31,-31.79%,,,,$26.64,-12.11%,$49.07,61.88%,$56.57,86.64%,ADEA,NASDAQ:ADEA,-0.220,$33.00,
NASDAQ:ADI,4 Jan 2026,$270.08,3,$290.50,7,,$399.57,-32.41%,,,,$358.96,-10.16%,$423.75,6.05%,$465.14,16.41%,ADI,NASDAQ:ADI,0.332,$386.59,-24.86%
NASDAQ:ADIL,11 Jul 2025,$0.51,3,,,,$1.58,-67.53%,,,,,-100.00%,-$2.00,-226.58%,-$2.00,-226.58%,ADIL,NASDAQ:ADIL,-2.000,,
NASDAQ:ADP,27 Jan 2026,$279.90,4,$288.80,7,,$196.53,42.42%,,,,$187.49,-4.60%,$191.93,-2.34%,$213.77,8.77%,ADP,NASDAQ:ADP,-0.563,$260.60,10.82%
NASDAQ:ADTN,10 Feb 2026,$10.14,3,$12.50,8,,$16.93,-40.10%,,,,$15.30,-9.63%,$30.82,82.05%,$51.37,203.42%,ADTN,NASDAQ:ADTN,0.006,$14.67,-14.79%
NYSE:AEM,24 Oct 2025,$79.48,1,,,,$200.23,-60.31%,,,,$210.96,5.36%,$373.74,86.66%,$432.28,115.89%,AEM,NYSE:AEM,-0.774,$254.29,
NASDAQ:AEMD,4 Dec 2025,$7.60,3,,,,$2.20,245.45%,,,,,-100.00%,-$2.00,-190.91%,-$2.00,-190.91%,AEMD,NASDAQ:AEMD,-2.000,,
NASDAQ:AEP,18 Sep 2025,$104.71,2,,,,$134.73,-22.28%,,,,$135.18,0.33%,-$1.81,-101.35%,$63.09,-53.18%,AEP,NASDAQ:AEP,-0.099,$137.47,
NYSE:AER,5 Mar 2026,$119.70,1,,,,$138.08,-13.31%,,,,$139.09,0.73%,-$7.16,-105.18%,$0.92,-99.33%,AER,NYSE:AER,-0.709,$161.67,
NYSE:AES,11 Jul 2025,$13.47,3,,,,$14.49,-7.07%,,,,$14.43,-0.41%,-$52.13,-459.75%,-$26.12,-280.24%,AES,NYSE:AES,-0.303,$15.22,
NASDAQ:AFYA,20 Apr 2026,$21.45,3,$16.67,2,3,$13.97,19.33%,19.33%,$16.67,$21.45,$16.10,15.25%,$41.92,200.11%,$64.57,362.20%,AFYA,NASDAQ:AFYA,0.381,$17.90,-6.87%
NYSE:AG,12 Aug 2025,$7.66,3,,,,$20.56,-62.77%,,,,$20.10,-2.24%,$42.40,106.21%,$50.00,143.18%,AG,NYSE:AG,-0.472,$26.50,
NYSE:AGI,24 Oct 2025,$19.15,2,,,,$45.16,-57.60%,,,,$47.27,4.67%,$59.28,31.26%,$68.71,52.16%,AGI,NYSE:AGI,-0.702,$60.50,
NYSE:AGM,11 Nov 2025,$179.75,4,$219.00,5,,$173.26,3.75%,,,,$154.33,-10.93%,"-$2,599.29",-1600.23%,"-$2,619.37",-1611.82%,AGM,NYSE:AGM,-0.722,$215.33,1.70%
NASDAQ:AGNC,23 Dec 2025,$10.87,3,$10.31,9,,$11.02,-6.44%,,,,$10.35,-6.08%,-$75.21,-782.50%,-$75.49,-785.05%,AGNC,NASDAQ:AGNC,-0.426,$11.56,-10.81%
NYSE:AGO,3 Jan 2025,$100.22,4,$105.33,1,,$83.40,20.17%,,,,$81.20,-2.64%,$15.03,-81.98%,$15.03,-81.98%,AGO,NYSE:AGO,-0.410,$105.75,-0.40%
NYSE:AGRO,27 Aug 2025,$9.55,4,$9.40,1,,$12.78,-26.45%,,,,$15.30,19.72%,$27.18,112.67%,$52.85,313.52%,AGRO,NYSE:AGRO,0.390,$12.63,-25.57%
NASDAQ:AHCO,3 Dec 2025,$13.94,3,$13.67,6,,$12.80,6.80%,,,,$11.87,-7.27%,$21.27,66.20%,$59.48,364.68%,AHCO,NASDAQ:AHCO,-0.348,$12.88,6.13%
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$75.14,12.80%,,,,$75.78,0.85%,-$97.05,-229.16%,-$29.55,-139.33%,AIG,NYSE:AIG,-0.691,$87.15,3.96%
NASDAQ:AIMD,29 Jan 2026,$2.10,3,,,,$1.77,18.87%,,,,,-100.00%,-$2.00,-212.99%,-$2.00,-212.99%,AIMD,NASDAQ:AIMD,-2.000,,
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,,$55.32,20.75%,,,,$59.02,6.69%,$112.90,104.08%,$155.22,180.58%,AIN,NYSE:AIN,0.134,$56.25,18.76%
NASDAQ:AIP,5 Feb 2026,$16.04,3,$20.50,7,,$26.72,-39.97%,,,,$20.54,-23.13%,$20.96,-21.55%,$22.26,-16.68%,AIP,NASDAQ:AIP,0.481,$20.50,0.00%
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,,$2.44,104.92%,,,,$2.51,2.87%,$3.40,39.33%,$7.82,220.30%,AIRS,NASDAQ:AIRS,-0.689,$3.00,66.67%
NYSE:AIV,4 Mar 2026,$4.19,3,,9,,$4.23,-0.95%,,,,$4.06,-4.02%,-$4.30,-201.75%,-$2.44,-157.75%,AIV,NYSE:AIV,-0.252,$7.00,
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,,$229.80,-3.47%,,,,$216.67,-5.71%,$445.12,93.70%,$543.70,136.60%,AIZ,NYSE:AIZ,-0.621,$260.00,-7.88%
NASDAQ:AKAM,11 Feb 2026,$114.28,5,$103.73,9,,$95.25,8.90%,,,,$92.35,-3.04%,$99.05,3.99%,$147.56,54.91%,AKAM,NASDAQ:AKAM,-0.239,$110.98,-6.53%
NYSE:AL,2 Jan 2026,$58.27,3,$66.50,5,,#N/A,#N/A,,,,,#N/A,-$2.00,#N/A,-$2.00,#N/A,AL,NYSE:AL,-2.000,,
NASDAQ:ALAB,27 Jan 2026,$140.56,1,$194.64,5,,$212.84,-33.96%,,,,$170.63,-19.83%,$170.14,-20.06%,$170.92,-19.70%,ALAB,NASDAQ:ALAB,0.144,$202.75,-4.00%
NYSE:ALC,27 Aug 2025,$81.45,1,,,,$75.80,7.45%,,,,$77.39,2.10%,$128.60,69.66%,$158.23,108.74%,ALC,NYSE:ALC,-0.500,$95.31,
NYSE:ALEX,18 Nov 2025,$16.62,4,$21.00,5,,#N/A,#N/A,,,,$0.00,#N/A,$21.23,#N/A,$26.94,#N/A,ALEX,NYSE:ALEX,-1.000,$21.00,0.00%
NASDAQ:ALGM,19 Jan 2026,$25.92,2,$39.14,8,,$44.13,-41.27%,,,,$39.53,-10.42%,$46.43,5.21%,$51.31,16.27%,ALGM,NASDAQ:ALGM,0.259,$45.83,-14.60%
NYSE:ALIT,11 Feb 2026,$3.53,3,$3.67,5,,$0.71,397.82%,,,,$0.54,-23.94%,$6.77,853.34%,$20.52,2790.81%,ALIT,NYSE:ALIT,-0.420,$2.38,54.20%
NYSE:ALL,11 Sep 2025,$182.73,2,,,,$212.88,-14.16%,,,,$208.37,-2.12%,$424.47,99.39%,$449.74,111.27%,ALL,NYSE:ALL,-0.663,$239.43,
NYSE:ALLE,24 Oct 2025,$165.38,3,,,,$146.10,13.20%,,,,$142.65,-2.36%,$269.30,84.33%,$296.35,102.84%,ALLE,NYSE:ALLE,-0.546,$175.55,
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$44.18,-6.00%,,,,$40.96,-7.29%,-$465.10,-1152.74%,-$503.01,-1238.55%,ALLY,NYSE:ALLY,-0.391,$51.77,-19.78%
NASDAQ:ALNT,4 Feb 2026,$50.47,2,,,,$74.67,-32.41%,,,,$69.06,-7.51%,$108.93,45.89%,$123.29,65.12%,ALNT,NASDAQ:ALNT,-0.362,$69.10,
NASDAQ:ALRM,11 Feb 2026,$60.94,3,$85.00,1,,$44.73,36.25%,,,,$42.61,-4.74%,$86.54,93.47%,$102.95,130.15%,ALRM,NASDAQ:ALRM,-0.431,$58.00,46.55%
NASDAQ:ALRS,27 Oct 2025,$24.54,3,$25.63,7,,$25.47,-3.66%,,,,$25.07,-1.57%,-$124.97,-590.65%,-$118.32,-564.53%,ALRS,NASDAQ:ALRS,-0.150,$26.00,-1.42%
NYSE:ALSN,22 Sep 2025,$99.81,4,$98.14,3,,$135.51,-27.58%,,,,$126.63,-6.55%,$234.08,72.74%,$261.38,92.89%,ALSN,NYSE:ALSN,-0.526,$130.50,-24.80%
NASDAQ:ALT,23 Dec 2025,$9.35,5,$13.00,2,,$2.85,228.07%,,,,$3.33,16.84%,$1.68,-41.16%,$1.69,-40.85%,ALT,NASDAQ:ALT,0.025,$18.00,-27.78%
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$0.86,519.77%,,,,$0.88,2.33%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS,-0.595,$6.50,
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,,$3.38,156.27%,,,,$3.60,6.51%,$2.17,-35.66%,$3.66,8.16%,ALVO,NASDAQ:ALVO,-0.006,$14.00,
NASDAQ:AMAL,2 Oct 2025,$30.65,3,,1,,$40.49,-24.30%,,,,$41.40,2.25%,-$148.51,-466.79%,-$136.67,-437.53%,AMAL,NASDAQ:AMAL,-0.277,$42.00,
NYSE:AMBP,29 Aug 2025,$5.14,4,,6,,$4.01,28.15%,,,,$4.13,2.99%,$11.24,180.24%,$19.19,378.52%,AMBP,NYSE:AMBP,-0.002,$4.66,
NYSE:AMBQ,29 Jan 2026,$40.84,3,,,,$35.48,15.10%,,,,$30.50,-14.04%,$0.00,-100.00%,$0.00,-100.00%,AMBQ,NYSE:AMBQ,0.290,$38.75,
NYSE:AMCR,20 Apr 2026,$56.53,5,$51.44,4,3.25,$38.95,32.07%,32.07%,$51.44,$56.53,$39.95,2.57%,$20.32,-47.83%,$48.91,25.58%,AMCR,NYSE:AMCR,-0.515,$51.66,-0.43%
NASDAQ:AMD,28 Jan 2026,$229.36,2,$286.66,9,,$347.80,-34.05%,,,,$254.13,-26.93%,$332.70,-4.34%,$365.56,5.11%,AMD,NASDAQ:AMD,0.394,$289.35,-0.93%
NYSE:AME,19 Nov 2025,$189.82,2,$220.17,2,,$232.95,-18.51%,,,,$240.53,3.25%,$369.65,58.68%,$401.31,72.27%,AME,NYSE:AME,0.277,$250.00,-11.93%
NASDAQ:AMPG,9 Feb 2026,$2.53,3,$9.00,7,,$1.95,29.64%,,,,$1.82,-6.67%,$0.48,-75.22%,$0.58,-70.28%,AMPG,NASDAQ:AMPG,-0.359,$7.00,28.57%
NASDAQ:AMPL,5 Feb 2026,$11.31,4,$15.17,4,,$7.06,60.19%,,,,$5.56,-21.25%,$8.85,25.30%,$9.74,37.90%,AMPL,NASDAQ:AMPL,-0.220,$12.50,21.36%
NYSE:AMPY,20 Mar 2026,$8.49,3,$7.25,8,,$5.84,24.14%,,,,$5.90,1.03%,$22.27,281.37%,$113.00,1834.94%,AMPY,NYSE:AMPY,-0.365,$9.12,-20.50%
NASDAQ:AMSC,29 Oct 2025,$40.66,2,,,,$49.48,-17.83%,,,,$37.01,-25.20%,$39.50,-20.17%,$41.51,-16.10%,AMSC,NASDAQ:AMSC,-0.070,$52.33,
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,,$30.34,51.57%,,,,$33.05,8.93%,$9.26,-69.48%,$9.31,-69.32%,AMSF,NASDAQ:AMSF,-0.282,$38.67,
NYSE:AMTB,19 Nov 2025,$19.34,3,$21.00,4,,$22.82,-15.25%,,,,$23.09,1.18%,-$149.03,-753.07%,-$147.14,-744.78%,AMTB,NYSE:AMTB,-0.762,$24.50,-14.29%
NASDAQ:AMTX,4 Sep 2025,$3.19,3,,5,,$2.62,21.60%,,,,$2.55,-2.67%,$1.43,-45.55%,-$3.41,-230.28%,AMTX,NASDAQ:AMTX,0.220,$13.62,
NASDAQ:AMWD,30 Aug 2025,$86.63,3,,6,,$45.39,90.87%,,,,$43.43,-4.32%,$74.66,64.48%,$127.81,181.59%,AMWD,NASDAQ:AMWD,0.132,$59.00,
NYSE:AMX,15 May 2025,$18.21,3,,3,,$26.64,-31.64%,,,,$26.54,-0.38%,$886.50,3227.72%,"$1,827.39",6759.57%,AMX,NYSE:AMX,-0.433,$26.15,
NYSE:ANF,21 Sep 2025,$118.40,3,,1,,$87.10,35.94%,,,,$92.40,6.08%,$429.98,393.66%,$492.69,465.66%,ANF,NYSE:ANF,-0.574,$119.50,
NYSE:AON,29 Aug 2025,$347.01,2,,,,$321.14,8.06%,,,,$310.76,-3.23%,$533.23,66.04%,$605.89,88.67%,AON,NYSE:AON,-0.628,$393.11,
NYSE:AORT,11 Dec 2025,$47.98,3,$51.71,4,,$37.76,27.07%,,,,$36.86,-2.38%,$37.79,0.07%,$44.24,17.15%,AORT,NYSE:AORT,-0.786,$51.57,0.27%
NYSE:AOS,14 Jan 2026,$71.54,4,$76.86,8,,$64.38,11.12%,,,,$68.51,6.42%,$156.88,143.67%,$170.65,165.07%,AOS,NYSE:AOS,0.144,$79.60,-3.44%
NASDAQ:AOSL,5 Feb 2026,$36.47,3,$24.33,6,,$44.45,-45.26%,,,,$26.34,-40.74%,$32.85,-26.09%,$55.37,24.56%,AOSL,NASDAQ:AOSL,-0.005,$24.00,1.37%
NASDAQ:APA,12 Aug 2025,$28.49,3,,7,,$37.73,-24.50%,,,,$39.34,4.27%,$32.46,-13.98%,$101.13,168.03%,APA,NASDAQ:APA,-0.167,$38.89,
NYSE:APAM,25 Feb 2026,$47.32,4,$45.00,6,,$37.78,19.11%,,,,$35.59,-5.80%,$113.47,200.34%,$115.88,206.73%,APAM,NYSE:APAM,-0.707,$39.50,13.92%
NYSE:APD,30 Aug 2025,$296.29,3,,8,,$301.76,-1.81%,,,,$307.42,1.88%,$165.53,-45.15%,$186.37,-38.24%,APD,NYSE:APD,0.208,$307.67,
NASDAQ:APEI,15 Oct 2025,$34.52,3,,,,$55.65,-37.97%,,,,$60.76,9.18%,$93.41,67.85%,$105.28,89.17%,APEI,NASDAQ:APEI,0.396,$57.33,
NYSE:APH,22 Jan 2026,$121.05,1,$163.27,10,,$149.71,-19.14%,,,,$138.96,-7.18%,$209.04,39.63%,$222.51,48.63%,APH,NYSE:APH,-0.620,$168.61,-3.17%
NASDAQ:API,24 Aug 2025,$3.05,3,,,,$3.60,-15.42%,,,,$3.62,0.56%,$3.31,-8.00%,$4.59,27.51%,API,NASDAQ:API,-0.265,$6.05,
NASDAQ:APOG,5 May 2025,$66.39,5,,2,,$38.29,73.38%,,,,$35.57,-7.10%,$0.00,-100.00%,$0.00,-100.00%,APOG,NASDAQ:APOG,-0.354,$42.00,
NYSE:AQN,26 Aug 2025,$6.14,4,,8,,$6.34,-3.10%,,,,$6.32,-0.32%,-$4.22,-166.58%,-$1.62,-125.50%,AQN,NYSE:AQN,-0.350,$6.75,
NYSE:AR,20 Aug 2025,$31.31,3,,,,$37.84,-17.26%,,,,$36.94,-2.38%,$54.60,44.28%,$79.10,109.04%,AR,NYSE:AR,-0.443,$48.43,
NASDAQ:ARAI,10 Feb 2026,$3.71,3,,,,$0.74,401.74%,,,,,-100.00%,-$2.00,-370.27%,-$2.00,-370.27%,ARAI,NASDAQ:ARAI,-2.000,,
NASDAQ:ARAY,11 Dec 2025,$1.27,4,$4.00,4,,$0.46,176.09%,,,,,-100.00%,-$2.00,-534.78%,-$2.00,-534.78%,ARAY,NASDAQ:ARAY,-2.000,,
NASDAQ:ARCC,30 Mar 2026,$19.78,3,$20.83,9,2.75,$18.67,5.92%,5.92%,$19.78,$21.88,$17.87,-4.28%,$20.90,11.94%,$21.00,12.49%,ARCC,NASDAQ:ARCC,-0.490,$21.88,-4.80%
NYSE:ARCO,29 Aug 2025,$10.31,3,,9,,$9.23,11.67%,,,,$8.35,-9.53%,-$0.21,-102.32%,$27.28,195.52%,ARCO,NYSE:ARCO,-0.619,$9.97,
NASDAQ:ARHS,7 Jul 2025,$13.03,3,,4,,$7.65,70.29%,,,,$6.66,-12.94%,$8.40,9.82%,$7.94,3.81%,ARHS,NASDAQ:ARHS,-0.545,$10.71,
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,,$6.72,-3.20%,,,,$5.38,-19.94%,-$14.83,-320.69%,-$3.29,-148.89%,ARKO,NASDAQ:ARKO,-0.377,$8.50,
NASDAQ:ARLP,13 Feb 2026,$25.11,1,,,,$24.90,0.84%,,,,$26.53,6.55%,$50.21,101.67%,$73.74,196.13%,ARLP,NASDAQ:ARLP,-0.103,$30.33,
NASDAQ:ARM,19 Jan 2026,$90.86,2,$170.59,1,,$234.81,-61.30%,,,,$148.97,-36.56%,$158.78,-32.38%,$161.79,-31.10%,ARM,NASDAQ:ARM,-0.166,$167.78,1.67%
NASDAQ:AROW,2 Oct 2025,$52.81,3,$48.67,4,,$36.06,34.97%,,,,$36.22,0.44%,-$191.08,-629.90%,-$187.82,-620.85%,AROW,NASDAQ:AROW,-0.382,$35.50,37.10%
NYSE:ARX,13 Nov 2025,$14.59,3,,,,$13.13,11.13%,,,,$12.74,-2.97%,$0.00,-100.00%,$0.00,-100.00%,ARX,NYSE:ARX,-0.533,$18.28,
NYSE:ASB,10 Apr 2025,$23.54,5,,6,,$27.35,-13.93%,,,,$27.44,0.33%,-$109.23,-499.39%,-$99.29,-463.03%,ASB,NYSE:ASB,-0.138,$30.10,
NYSE:ASGN,20 Feb 2026,$71.47,3,$56.80,5,,#N/A,#N/A,,,,$35.24,#N/A,$82.78,#N/A,$111.01,#N/A,ASGN,NYSE:ASGN,-0.165,$51.50,10.29%
NYSE:ASH,14 May 2025,$83.18,3,,4,,$57.40,44.92%,,,,$58.05,1.13%,$122.53,113.47%,$183.06,218.93%,ASH,NYSE:ASH,0.319,$67.50,
NASDAQ:ASML,30 Aug 2025,$871.20,3,,10,,"$1,457.70",-40.23%,,,,"$1,553.93",6.60%,"$3,415.15",134.28%,"$3,468.28",137.93%,ASML,NASDAQ:ASML,0.592,"$1,510.17",
NASDAQ:ASPI,19 Nov 2025,$6.33,3,$13.00,3,,$5.35,18.39%,,,,$5.22,-2.43%,$4.35,-18.77%,$4.36,-18.48%,ASPI,NASDAQ:ASPI,0.068,$13.00,0.00%
NYSE:ASR,10 Jul 2025,$344.93,4,,7,,$317.84,8.52%,,,,$351.55,10.61%,-$474.57,-249.31%,-$374.67,-217.88%,ASR,NYSE:ASR,0.060,$370.56,
NASDAQ:ASTS,29 Jan 2026,$76.75,2,$91.68,6,,$76.40,0.46%,,,,$102.79,34.54%,$89.20,16.76%,$89.70,17.41%,ASTS,NASDAQ:ASTS,0.252,$89.15,2.84%
NYSE:ASX,19 Jan 2026,$16.81,2,,,,$32.00,-47.47%,,,,$27.07,-15.41%,$16.22,-49.31%,$22.10,-30.95%,ASX,NYSE:ASX,0.132,$23.31,
NASDAQ:ATEC,11 Dec 2025,$16.73,3,$23.17,2,,$10.90,53.49%,,,,$10.87,-0.28%,$7.07,-35.14%,$13.82,26.78%,ATEC,NASDAQ:ATEC,-0.260,$24.42,-5.12%
NYSE:ATEN,20 Jan 2026,$18.80,3,$23.25,7,,$27.56,-31.79%,,,,$24.16,-12.34%,$27.97,1.50%,$30.07,9.09%,ATEN,NYSE:ATEN,-0.342,$24.50,-5.10%
NYSE:ATGE,15 Oct 2025,$131.23,2,,,,#N/A,#N/A,,,,$0.00,#N/A,$97.02,#N/A,$122.67,#N/A,ATGE,NYSE:ATGE,-1.000,$161.00,
NYSE:ATI,30 Aug 2025,$63.00,2,,7,,$154.26,-59.16%,,,,$162.38,5.26%,$242.09,56.94%,$264.00,71.14%,ATI,NYSE:ATI,-0.143,$173.22,
NASDAQ:ATOM,10 Feb 2026,$5.03,3,,1,,$8.60,-41.46%,,,,$5.72,-33.49%,$4.55,-47.12%,$4.63,-46.14%,ATOM,NASDAQ:ATOM,0.045,$7.00,
NYSE:ATS,31 Oct 2025,$26.18,3,,,,$33.04,-20.76%,,,,$30.49,-7.72%,$38.16,15.50%,$50.23,52.03%,ATS,NYSE:ATS,-0.114,$35.00,
NYSE:AU,20 Aug 2025,$29.75,2,,,,$99.30,-70.04%,,,,$104.75,5.49%,$220.01,121.56%,$223.81,125.39%,AU,NYSE:AU,-0.870,$120.57,
NYSE:AUB,20 Jan 2026,$40.52,3,$42.50,6,,$37.40,8.34%,,,,$37.58,0.48%,-$128.55,-443.73%,-$123.82,-431.06%,AUB,NYSE:AUB,-0.403,$44.31,-4.08%
NASDAQ:AUDC,26 Mar 2026,$12.39,3,$12.50,5,,$9.03,37.20%,,,,$8.77,-2.88%,$9.44,4.53%,$11.12,23.11%,AUDC,NASDAQ:AUDC,-0.186,$12.50,0.00%
NASDAQ:AUR,5 Feb 2026,$5.15,3,,,,$4.91,4.80%,,,,$4.14,-15.68%,$3.19,-34.99%,$3.23,-34.23%,AUR,NASDAQ:AUR,-0.024,$10.46,
NYSE:AVB,18 Sep 2025,$217.02,5,,7,,$172.38,25.90%,,,,$166.78,-3.25%,$174.29,1.11%,$240.68,39.62%,AVB,NYSE:AVB,-0.593,$194.35,
NASDAQ:AVGO,20 Apr 2026,$403.38,3,$465.55,10,3.5,$422.76,-4.58%,-4.58%,$403.38,$472.92,$393.00,-7.04%,$469.39,11.03%,$500.97,18.50%,AVGO,NASDAQ:AVGO,0.510,$472.92,-1.56%
NYSE:AVNS,11 Dec 2025,$18.52,3,,5,,$24.66,-24.90%,,,,$13.99,-43.27%,$31.99,29.72%,$43.59,76.77%,AVNS,NYSE:AVNS,-0.514,$14.00,
NASDAQ:AVNW,21 Apr 2026,$27.40,5,$34.00,7,4.25,$23.36,17.27%,17.27%,$27.40,$34.86,$23.34,-0.09%,$61.89,164.94%,$67.92,190.77%,AVNW,NASDAQ:AVNW,0.346,$34.86,-2.47%
NASDAQ:AVT,30 Aug 2025,$60.84,5,,1,,$78.66,-22.65%,,,,$68.58,-12.81%,$53.98,-31.37%,$70.51,-10.36%,AVT,NASDAQ:AVT,-0.218,$59.25,
NASDAQ:AVTX,23 Dec 2025,$33.36,4,$37.40,3,,$13.92,139.66%,,,,$13.43,-3.52%,$8.03,-42.34%,$8.05,-42.17%,AVTX,NASDAQ:AVTX,-0.152,$40.09,-6.71%
NYSE:AVY,30 Aug 2025,$186.52,3,,1,,$165.50,12.70%,,,,$168.26,1.67%,$231.19,39.69%,$323.70,95.59%,AVY,NYSE:AVY,-0.446,$209.64,
NYSE:AX,19 Nov 2025,$76.16,3,$103.25,5,,$95.50,-20.25%,,,,$91.16,-4.54%,-$231.84,-342.76%,-$205.75,-315.45%,AX,NYSE:AX,-0.456,$109.50,-5.71%
