Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted
NYSE:SEM	1	19.13	2025-08-13	0.07825	Buy 47 at $12.75 ~= $599	-1.6530652897049296	11.074998800290954
NYSE:TEO	1	11.27			ADR	19.57477974749946	38.00291375092606
NYSE:FCPT	0.8263614177703857	26.80	2025-09-30	0.3525		33.73509176348921	41.73699984890419
NYSE:INVH	0.8101860284805298	31.26	2025-09-25	0.2875		51.61944204106347	73.3583090005172
NYSE:ESS	0.8087230920791626	280.24	2025-09-30	2.51		362.2589789877538	531.3389523688363
NASDAQ:LAMR	0.7978483438491821	130.56	2025-09-19	1.475		145.61015884495828	184.2976728885161
NASDAQ:CHDN	0.7911015748977661	100.46				79.29459307185464	112.15168024532666
NYSE:O	0.7858973145484924	62.29	2025-10-01	0.79675		84.9635226269864	135.02343891921723
NYSE:ETR	0.7811490297317505	93.56	2025-08-13	0.595		-14.139381784009117	37.89157468374407
NYSE:PCG	0.7764487266540527	15.60	2025-09-30	0.00875		-26.942510343575428	-10.510834406471863
NYSE:SG	0.748080849647522	9.37				4.315505981772766	6.842703059289768
NYSE:AMT	0.7416985630989075	205.11	2025-09-30	1.66		165.37344751012756	213.65944782376005
NYSE:BTI	0.7347102761268616	56.90	2025-10-03	0.6005	ADR	0	0
NASDAQ:MORN	0.7273421287536621	247.12	2025-10-03	0.4425		309.414059618003	249.2487387601904
NYSE:CURV	0.7236086130142212	1.92				2.956145604144681	4.103986062202864
NYSE:CAL	0.7071806192398071	15.08	2025-09-12	0.07		9.756310600895656	27.831311356930712
NYSE:HLLY	0.7058085799217224	3.50				8.701744036848847	11.875387833471324
NYSE:SITC	0.7013890147209167	9.21	2025-09-02	0		54.20018187258287	108.13016714562707
NYSE:KIM	0.7006251215934753	22.81	2025-09-05	0.2475		21.074093469960783	30.260983713096284
NYSE:AMH	0.6981669068336487	34.97	2025-09-15	0.28		61.52466092597991	86.12090245568771
