ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:DD,33.335,85.0,40.2,41.04,202032509.06
NYSE:RES,4.1,7.17,5.44,5.45,9735671.46
NYSE:GGB,2.27,3.8,3.69,3.74,38741548.56
NASDAQ:NVDA,86.62,212.1899,186.5,189.21,28248111720.71
NYSE:PBR.A,10.275,13.6,11.27,11.29,53698679.96
NASDAQ:MRVL,47.085,127.48,84.98,87.68,923646514.29
NASDAQ:KLAC,551.33,1286.81,1215.08,1268.75,925038423.72
NASDAQ:AIP,5.46,19.85,15.5,16.16,5704695.82
NYSE:PBR,11.0329,14.98,11.85,11.83,161925811.90
NASDAQ:CEVA,18.23,38.94,21.52,21.97,15259502.98
NASDAQ:AVGO,138.1,414.61,346.1,349.32,14122744682.03
NASDAQ:AOSL,15.895,46.65,19.81,20.13,7184687.37
NASDAQ:SYNA,41.8,89.81,74.02,73.41,30461905.11
NASDAQ:SIMO,37.21,106.6,92.7,89.63,20703695.65
NASDAQ:SITM,105.4,387.52,353.19,381.83,95673219.04
NYSE:AAT,16.69,26.4,18.93,18.6,9641210.43
NYSE:TEL,116.3018,250.67,227.51,232.69,343834713.49
NYSE:VICI,27.56,34.03,28.12,27.76,351871703.69
NYSE:ONTO,85.88,228.42,157.86,161.13,95265434.82
NYSE:TPC,18.335,77.0,67.02,68.65,28341341.23
